User_ID,Role,Region,Lead_Source,CRM_Action,Daily_Logins,Failed_Logins,Access_Hour,Device_Type,Data_Sensitivity,Policy_Compliance_Score,Anomaly_Score,Permission_Granted,Governance_Score,Access_Decision
28286,Analyst,West,Partner,ViewLead,9,0,9,Managed,2,86.69,0.06,True,61.85,Review
28287,Sales Rep,West,Partner,ViewLead,8,0,7,BYOD,4,59.93,0.185,True,47.34,Block
28288,Sales Rep,West,Partner,EditLead,2,2,7,Managed,5,84.09,0.114,False,42.57,Block
28289,Admin,North,Referral,ViewLead,12,1,14,Managed,4,62.83,0.322,True,42.93,Block
28290,Sales Rep,West,Referral,ViewLead,2,1,21,Managed,4,73.8,0.278,True,47.88,Block
28291,Analyst,North,Referral,ExportCRM,8,2,10,Managed,5,76.1,0.191,False,37.86,Block
28292,Manager,East,Referral,CreateOpportunity,5,0,9,Managed,5,98.36,0.112,True,61.64,Review
28293,Sales Rep,South,Email,CreateOpportunity,8,1,16,Managed,5,69.95,0.193,True,47.65,Block
28294,Sales Rep,North,Referral,CreateOpportunity,3,1,8,BYOD,4,89.81,0.471,True,48.67,Block
28295,Sales Rep,West,Partner,ViewLead,4,0,12,Managed,3,78.13,0.111,True,56.57,Block
28296,Admin,West,Campaign,ViewLead,9,1,14,Managed,1,81.16,0.351,True,51.63,Block
28297,Sales Rep,North,Email,ViewLead,8,2,18,Managed,1,76.31,0.216,True,51.31,Block
28298,Support,West,Web,CreateOpportunity,12,0,7,Managed,2,64.12,0.205,True,50.31,Block
28299,Sales Rep,East,Partner,CreateOpportunity,8,0,12,BYOD,5,86.94,0.096,True,58.03,Review
28300,Analyst,East,Referral,CreateOpportunity,9,1,11,Managed,3,69.27,0.149,True,50.52,Block
28301,Sales Rep,West,Campaign,EditLead,6,0,17,Managed,2,79.1,0.027,False,50.01,Block
28302,Support,South,Web,ViewLead,18,0,15,Managed,5,97.02,0.13,True,60.71,Review
28303,Admin,East,Email,ViewLead,8,0,12,Managed,4,74.52,0.276,True,50.18,Block
28304,Manager,West,Web,ViewLead,5,0,6,Managed,1,94.19,0.12,True,63.96,Review
28305,Sales Rep,North,Campaign,CreateOpportunity,6,1,17,Managed,2,70.74,0.169,True,51.54,Block
28306,Sales Rep,East,Partner,ExportCRM,5,0,20,BYOD,5,91.7,0.182,False,47.55,Block
28307,Sales Rep,South,Referral,ViewLead,13,0,20,Managed,4,87.22,0.081,True,59.51,Review
28308,Admin,West,Web,ViewLead,6,1,6,Managed,1,76.7,0.036,True,57.94,Block
28309,Admin,North,Partner,EditLead,3,1,21,Managed,5,81.41,0.165,True,52.36,Block
28310,Admin,West,Referral,EditLead,8,2,8,Managed,2,97.74,0.187,True,58.54,Review
28311,Sales Rep,South,Campaign,ViewLead,7,1,17,Managed,3,74.23,0.084,True,53.89,Block
28312,Manager,North,Referral,ViewLead,7,0,16,Managed,5,84.89,0.045,True,58.58,Review
28313,Support,East,Referral,EditLead,9,2,7,Managed,2,90.32,0.205,False,45.5,Block
28314,Manager,West,Web,ExportCRM,7,0,22,Managed,1,72.78,0.344,True,50.87,Block
28315,Sales Rep,West,Partner,ViewLead,6,0,21,Managed,4,100.0,0.225,True,60.37,Review
28316,Admin,East,Email,ViewLead,4,0,22,Managed,3,53.5,0.17,True,46.46,Block
28317,Sales Rep,West,Campaign,CreateOpportunity,9,0,20,BYOD,3,81.82,0.218,True,55.19,Block
28318,Support,South,Web,EditLead,3,0,6,Managed,3,91.77,0.214,False,48.78,Block
28319,Analyst,North,Referral,ApproveDiscount,8,0,7,Managed,3,75.78,0.276,False,41.62,Block
28320,Manager,South,Campaign,EditLead,5,0,12,Managed,2,75.24,0.078,True,57.38,Block
28321,Sales Rep,South,Referral,ApproveDiscount,2,2,10,Managed,4,76.98,0.042,False,42.9,Block
28322,Analyst,West,Partner,ApproveDiscount,7,0,16,Managed,2,83.2,0.091,False,49.85,Block
28323,Sales Rep,South,Referral,CreateOpportunity,6,1,12,Managed,5,64.69,0.126,True,47.5,Block
28324,Sales Rep,South,Partner,ViewLead,8,0,17,Managed,2,90.52,0.092,True,62.38,Review
28325,Sales Rep,East,Email,ViewLead,7,1,16,Managed,3,97.57,0.129,True,60.93,Review
28326,Support,South,Partner,ViewLead,6,1,19,Managed,2,84.85,0.284,True,53.6,Block
28327,Manager,North,Referral,ViewLead,5,0,20,Managed,5,100.0,0.099,True,62.53,Review
28328,Manager,North,Web,EditLead,13,0,7,BYOD,3,95.94,0.342,True,57.04,Block
28329,Support,South,Referral,CreateOpportunity,4,1,19,BYOD,4,99.53,0.172,True,59.53,Review
28330,Sales Rep,North,Partner,CreateOpportunity,3,0,9,Managed,5,79.68,0.398,True,47.94,Block
28331,Support,West,Email,ApproveDiscount,6,0,12,BYOD,5,83.08,0.367,False,39.91,Block
28332,Sales Rep,West,Campaign,EditLead,3,0,12,Managed,3,90.09,0.161,False,49.51,Block
28333,Manager,East,Partner,ViewLead,7,1,9,Managed,1,86.24,0.499,True,49.71,Block
28334,Analyst,North,Campaign,ViewLead,2,2,10,Managed,1,89.36,0.164,True,57.17,Block
28335,Admin,South,Web,ViewLead,4,0,11,BYOD,3,78.45,0.137,True,56.03,Block
28336,Sales Rep,West,Email,CreateOpportunity,10,0,9,BYOD,2,84.0,0.146,True,58.75,Review
28337,Admin,North,Referral,CreateOpportunity,7,0,17,BYOD,3,65.25,0.505,True,42.2,Block
28338,Manager,North,Email,EditLead,4,1,18,Managed,1,79.1,0.201,True,54.65,Block
28339,Support,South,Email,ExportCRM,6,0,15,Managed,5,65.01,0.179,False,38.27,Block
28340,Sales Rep,East,Web,ViewLead,3,0,18,BYOD,2,82.05,0.222,True,56.16,Block
28341,Sales Rep,East,Web,EditLead,2,0,22,BYOD,3,68.68,0.191,False,41.26,Block
28342,Manager,South,Partner,EditLead,6,0,17,Managed,3,87.3,0.262,True,56.0,Block
28343,Sales Rep,East,Web,EditLead,11,1,7,Managed,3,70.11,0.159,False,40.56,Block
28344,Admin,South,Referral,CreateOpportunity,3,2,13,BYOD,1,85.96,0.273,True,53.25,Block
28345,Analyst,South,Campaign,ViewLead,7,1,18,Managed,2,72.79,0.132,True,53.17,Block
28346,Admin,East,Partner,ViewLead,7,0,21,BYOD,1,74.36,0.175,True,55.65,Block
28347,Manager,West,Web,CreateOpportunity,5,0,18,BYOD,5,74.43,0.336,True,47.65,Block
28348,Analyst,West,Email,ExportCRM,9,0,9,BYOD,1,91.12,0.216,False,50.5,Block
28349,Manager,East,Web,ViewLead,6,1,8,Managed,2,78.87,0.144,True,55.02,Block
28350,Manager,North,Referral,CreateOpportunity,9,0,9,Managed,4,63.04,0.159,True,49.1,Block
28351,Sales Rep,North,Campaign,ViewLead,8,1,9,BYOD,2,82.88,0.211,True,54.72,Block
28352,Sales Rep,South,Web,CreateOpportunity,9,1,20,BYOD,1,94.55,0.212,True,59.8,Review
28353,Sales Rep,North,Partner,ViewLead,5,0,17,Managed,4,69.53,0.107,True,52.66,Block
28354,Manager,South,Email,ViewLead,9,0,6,Managed,4,79.99,0.231,True,53.23,Block
28355,Sales Rep,South,Campaign,ViewLead,7,2,7,Managed,5,83.36,0.211,True,49.9,Block
28356,Manager,North,Referral,ViewLead,8,0,11,Managed,1,70.33,0.526,True,45.48,Block
28357,Support,South,Email,ViewLead,3,1,20,Managed,2,79.47,0.193,True,54.0,Block
28358,Manager,West,Partner,ViewLead,3,0,22,Managed,1,99.88,0.074,True,67.11,Review
28359,Sales Rep,West,Referral,EditLead,8,1,12,Managed,1,83.68,0.081,False,49.27,Block
28360,Sales Rep,North,Campaign,CreateOpportunity,7,1,18,Managed,3,83.14,0.175,True,54.71,Block
28361,Manager,South,Email,CreateOpportunity,8,1,16,Managed,1,82.99,0.117,True,58.12,Review
28362,Manager,East,Email,EditLead,5,0,10,Managed,5,98.34,0.061,True,62.91,Review
28363,Sales Rep,North,Web,ViewLead,4,0,21,Managed,4,76.7,0.314,True,49.99,Block
28364,Analyst,East,Partner,ApproveDiscount,7,0,17,Managed,4,89.47,0.228,False,46.61,Block
28365,Analyst,North,Campaign,ViewLead,5,1,7,Managed,3,70.1,0.154,True,50.69,Block
28366,Support,North,Email,ViewLead,7,1,22,Managed,1,68.77,0.162,True,52.03,Block
28367,Sales Rep,South,Referral,ViewLead,12,0,9,Managed,3,80.68,0.386,True,50.58,Block
28368,Sales Rep,East,Email,ViewLead,4,0,21,BYOD,5,99.15,0.245,True,58.57,Review
28369,Manager,East,Web,CreateOpportunity,3,0,22,Managed,5,77.1,0.15,True,53.24,Block
28370,Analyst,North,Partner,ViewLead,4,0,9,BYOD,1,81.36,0.276,True,55.57,Block
28371,Sales Rep,West,Referral,EditLead,3,0,21,Managed,4,74.9,0.62,False,31.7,Block
28372,Manager,North,Partner,EditLead,3,0,12,Managed,1,93.72,0.105,True,64.17,Review
28373,Manager,South,Referral,EditLead,4,0,12,Managed,1,82.63,0.116,True,60.02,Review
28374,Manager,East,Email,ViewLead,8,0,20,BYOD,5,80.74,0.373,True,48.94,Block
28375,Admin,North,Web,EditLead,4,0,16,Managed,3,88.86,0.278,True,56.15,Block
28376,Sales Rep,South,Campaign,CreateOpportunity,9,0,13,Managed,1,73.82,0.216,True,54.43,Block
28377,Sales Rep,West,Web,EditLead,5,1,13,BYOD,3,78.88,0.319,False,39.63,Block
28378,Sales Rep,East,Campaign,ViewLead,5,1,10,Managed,3,67.09,0.314,True,45.63,Block
28379,Manager,West,Email,ViewLead,5,0,8,Managed,1,81.93,0.084,True,60.57,Review
28380,Sales Rep,North,Referral,EditLead,10,0,12,Managed,1,72.84,0.197,False,44.56,Block
28381,Sales Rep,South,Referral,ViewLead,7,1,22,Managed,2,70.89,0.287,True,48.63,Block
28382,Analyst,East,Campaign,ViewLead,10,1,22,Managed,4,94.24,0.075,True,60.11,Review
28383,Manager,North,Referral,CreateOpportunity,5,0,12,Managed,5,72.46,0.091,True,53.09,Block
28384,Admin,North,Web,CreateOpportunity,5,1,9,Managed,5,84.45,0.341,True,49.03,Block
28385,Support,West,Email,ViewLead,7,0,10,Managed,5,72.51,0.067,True,53.71,Block
28386,Sales Rep,South,Campaign,EditLead,7,0,12,Managed,5,81.41,0.085,False,46.38,Block
28387,Sales Rep,North,Campaign,CreateOpportunity,11,0,11,Managed,4,81.02,0.329,True,51.12,Block
28388,Support,South,Partner,ViewLead,10,2,14,Managed,1,73.71,0.407,True,45.63,Block
28389,Sales Rep,South,Email,ViewLead,3,2,17,BYOD,1,95.8,0.325,True,55.41,Block
28390,Sales Rep,North,Referral,ViewLead,12,0,15,Managed,2,93.42,0.229,True,59.97,Review
28391,Sales Rep,East,Email,ViewLead,3,0,21,Managed,1,75.53,0.249,True,54.2,Block
28392,Analyst,North,Referral,ViewLead,9,0,17,Managed,5,63.74,0.183,True,47.73,Block
28393,Sales Rep,North,Partner,ViewLead,8,0,11,BYOD,2,63.84,0.35,True,46.6,Block
28394,Admin,South,Campaign,ApproveDiscount,7,0,14,Managed,4,77.5,0.262,True,51.57,Block
28395,Sales Rep,East,Referral,ViewLead,7,0,18,Managed,4,92.81,0.131,True,60.2,Review
28396,Support,West,Referral,ExportCRM,4,3,14,Managed,1,86.27,0.08,False,46.18,Block
28397,Sales Rep,East,Email,ViewLead,8,1,17,Managed,4,78.97,0.399,True,46.66,Block
28398,Support,North,Referral,ViewLead,7,0,15,BYOD,5,96.56,0.097,True,61.38,Review
28399,Analyst,West,Web,CreateOpportunity,6,0,22,Managed,2,89.17,0.059,True,62.73,Review
28400,Support,West,Partner,EditLead,5,0,21,Managed,3,94.02,0.067,False,53.23,Block
28401,Sales Rep,West,Web,ApproveDiscount,9,1,20,BYOD,5,76.41,0.297,False,37.32,Block
28402,Sales Rep,South,Web,EditLead,5,0,8,BYOD,4,75.32,0.15,False,43.61,Block
28403,Sales Rep,South,Referral,CreateOpportunity,3,0,17,Managed,3,86.2,0.114,True,59.31,Review
28404,Sales Rep,South,Web,EditLead,7,1,8,Managed,2,80.95,0.19,False,44.59,Block
28405,Analyst,North,Email,ViewLead,8,0,13,BYOD,1,89.22,0.29,True,57.98,Block
28406,Sales Rep,South,Email,EditLead,7,0,19,Managed,2,89.62,0.322,False,46.32,Block
28407,Manager,East,Campaign,ApproveDiscount,6,3,14,BYOD,4,79.34,0.347,True,44.09,Block
28408,Analyst,West,Referral,ViewLead,3,1,19,Managed,1,69.44,0.274,True,49.46,Block
28409,Manager,North,Email,EditLead,7,0,18,Managed,3,96.17,0.362,True,56.6,Block
28410,Sales Rep,West,Partner,EditLead,6,1,22,Managed,5,88.88,0.231,False,43.33,Block
28411,Sales Rep,East,Web,ViewLead,5,0,22,Managed,4,74.55,0.241,True,51.06,Block
28412,Support,South,Email,CreateOpportunity,6,0,19,Managed,2,79.37,0.211,True,55.5,Block
28413,Manager,West,Campaign,DeleteLead,5,0,18,Managed,3,85.87,0.261,False,45.54,Block
28414,Sales Rep,East,Web,ViewLead,6,0,14,BYOD,3,83.47,0.383,True,51.65,Block
28415,Manager,North,Campaign,EditLead,6,1,13,Managed,4,68.93,0.34,True,44.63,Block
28416,Manager,West,Partner,DeleteLead,7,1,19,Managed,3,85.95,0.064,False,48.48,Block
28417,Analyst,East,Email,CreateOpportunity,4,0,19,Managed,3,82.06,0.287,True,53.54,Block
28418,Analyst,North,Email,ViewLead,2,1,9,Managed,3,71.93,0.378,True,45.74,Block
28419,Support,North,Partner,EditLead,7,1,16,BYOD,5,82.88,0.559,False,33.04,Block
28420,Sales Rep,East,Email,ViewLead,7,0,22,Managed,5,89.76,0.17,True,57.17,Block
28421,Manager,South,Web,ViewLead,6,0,6,Managed,3,64.86,0.353,True,45.87,Block
28422,Manager,West,Partner,CreateOpportunity,6,0,17,BYOD,4,73.72,0.204,True,51.71,Block
28423,Analyst,South,Referral,CreateOpportunity,4,1,17,BYOD,1,78.8,0.106,True,56.93,Block
28424,Manager,South,Email,EditLead,9,2,17,Managed,3,90.97,0.248,True,53.65,Block
28425,Sales Rep,North,Partner,ViewLead,4,1,13,BYOD,4,78.88,0.35,True,47.87,Block
28426,Manager,East,Email,CreateOpportunity,7,0,22,Managed,3,93.49,0.13,True,61.47,Review
28427,Sales Rep,North,Referral,ViewLead,5,1,7,Managed,3,90.02,0.238,True,55.55,Block
28428,Support,South,Campaign,EditLead,8,0,12,Managed,2,88.31,0.322,False,45.87,Block
28429,Admin,North,Web,CreateOpportunity,5,0,15,Managed,3,95.38,0.307,True,57.7,Block
28430,Manager,South,Web,ApproveDiscount,4,1,20,Managed,4,89.58,0.278,True,53.41,Block
28431,Sales Rep,North,Campaign,ApproveDiscount,9,1,9,BYOD,2,86.6,0.15,False,47.56,Block
28432,Support,South,Web,ApproveDiscount,5,1,17,BYOD,2,72.25,0.148,False,42.59,Block
28433,Support,South,Email,CreateOpportunity,8,1,14,BYOD,3,73.85,0.285,True,48.71,Block
28434,Admin,West,Email,CreateOpportunity,6,2,11,Managed,4,90.25,0.246,True,52.43,Block
28435,Sales Rep,South,Partner,ViewLead,7,0,9,Managed,3,90.6,0.65,True,47.46,Block
28436,Sales Rep,West,Partner,ExportCRM,3,0,14,BYOD,4,79.0,0.275,False,41.78,Block
28437,Manager,West,Campaign,ViewLead,5,0,8,Managed,3,89.6,0.121,True,60.34,Review
28438,Sales Rep,South,Referral,ViewLead,5,0,17,Managed,4,78.27,0.088,True,56.2,Block
28439,Sales Rep,North,Web,EditLead,4,0,20,Managed,1,68.76,0.265,False,41.44,Block
28440,Support,West,Campaign,EditLead,6,0,19,Managed,3,100.0,0.115,False,54.13,Block
28441,Analyst,West,Campaign,ViewLead,6,0,17,Managed,3,69.96,0.33,True,48.23,Block
28442,Sales Rep,West,Email,CreateOpportunity,4,0,22,BYOD,3,80.21,0.411,True,49.8,Block
28443,Sales Rep,South,Referral,ExportCRM,7,1,22,Managed,4,93.06,0.043,False,50.49,Block
28444,Analyst,East,Campaign,CreateOpportunity,9,1,12,Managed,2,94.92,0.186,True,59.57,Review
28445,Sales Rep,East,Web,ApproveDiscount,11,0,18,Managed,4,75.43,0.076,False,45.5,Block
28446,Manager,West,Web,EditLead,2,2,21,Managed,2,81.9,0.192,True,52.86,Block
28447,Analyst,West,Referral,EditLead,6,0,17,BYOD,1,76.75,0.314,False,43.01,Block
28448,Sales Rep,East,Email,ApproveDiscount,3,0,6,BYOD,2,100.0,0.199,False,53.02,Block
28449,Sales Rep,South,Referral,EditLead,4,0,6,Managed,2,80.56,0.059,False,49.73,Block
28450,Sales Rep,South,Web,ViewLead,6,1,16,Managed,2,81.4,0.346,True,50.85,Block
28451,Sales Rep,West,Email,EditLead,6,1,20,BYOD,4,82.04,0.444,False,36.61,Block
28452,Sales Rep,West,Campaign,CreateOpportunity,4,0,15,Managed,1,92.73,0.112,True,63.67,Review
28453,Sales Rep,East,Partner,CreateOpportunity,5,0,7,Managed,3,65.45,0.538,True,41.46,Block
28454,Support,West,Referral,CreateOpportunity,9,0,16,Managed,2,79.31,0.157,True,56.82,Block
28455,Support,South,Campaign,ExportCRM,7,0,9,Managed,1,90.33,0.038,False,54.67,Block
28456,Admin,North,Partner,EditLead,3,1,10,Managed,1,76.6,0.051,True,57.53,Block
28457,Manager,West,Web,EditLead,14,0,15,Managed,3,85.22,0.37,True,52.57,Block
28458,Sales Rep,East,Campaign,ViewLead,4,1,13,Managed,5,96.58,0.072,True,60.01,Review
28459,Sales Rep,West,Partner,ViewLead,5,0,12,Managed,4,88.17,0.372,True,52.55,Block
28460,Manager,North,Email,ViewLead,3,0,11,BYOD,1,87.64,0.173,True,60.34,Review
28461,Manager,North,Partner,EditLead,6,1,14,Managed,5,93.85,0.393,True,51.02,Block
28462,Analyst,North,Campaign,ViewLead,4,0,17,BYOD,3,82.86,0.115,True,58.12,Review
28463,Manager,East,Referral,ViewLead,9,0,15,BYOD,3,63.27,0.292,True,46.83,Block
28464,Analyst,North,Referral,ViewLead,12,0,22,Managed,5,98.01,0.066,True,62.66,Review
28465,Sales Rep,North,Partner,ExportCRM,6,4,21,BYOD,4,88.1,0.151,False,40.06,Block
28466,Support,South,Referral,ViewLead,9,0,6,Managed,5,91.96,0.212,True,56.89,Block
28467,Analyst,North,Web,EditLead,4,2,22,Managed,1,90.91,0.308,False,44.11,Block
28468,Sales Rep,South,Referral,CreateOpportunity,7,0,19,Managed,5,89.97,0.197,True,56.58,Block
28469,Sales Rep,South,Partner,EditLead,6,0,11,Managed,2,80.76,0.169,False,47.04,Block
28470,Sales Rep,East,Web,ExportCRM,6,0,17,BYOD,4,78.78,0.562,False,34.52,Block
28471,Sales Rep,South,Referral,CreateOpportunity,8,1,22,Managed,5,68.12,0.102,True,49.3,Block
28472,Sales Rep,South,Web,CreateOpportunity,3,0,13,Managed,5,76.13,0.177,True,52.22,Block
28473,Sales Rep,North,Referral,EditLead,3,0,21,Managed,2,70.94,0.179,False,43.35,Block
28474,Sales Rep,East,Campaign,ViewLead,8,0,12,Managed,3,87.54,0.081,True,60.61,Review
28475,Manager,West,Web,ViewLead,10,1,19,Managed,3,70.99,0.277,True,47.92,Block
28476,Sales Rep,West,Referral,CreateOpportunity,8,0,18,Managed,2,84.65,0.146,True,58.98,Review
28477,Sales Rep,South,Partner,CreateOpportunity,8,0,8,BYOD,3,84.57,0.248,True,55.41,Block
28478,Sales Rep,East,Partner,EditLead,3,0,19,Managed,3,84.94,0.169,False,47.5,Block
28479,Sales Rep,East,Web,EditLead,8,0,20,Managed,3,87.95,0.253,False,46.46,Block
28480,Sales Rep,West,Email,ViewLead,3,2,10,BYOD,2,89.35,0.377,True,50.85,Block
28481,Sales Rep,South,Partner,ViewLead,5,2,16,Managed,4,74.78,0.088,True,50.97,Block
28482,Sales Rep,South,Partner,CreateOpportunity,2,1,21,Managed,5,65.96,0.101,True,48.57,Block
28483,Support,South,Campaign,EditLead,7,0,10,Managed,1,100.0,0.129,False,55.78,Block
28484,Analyst,North,Partner,EditLead,5,1,15,Managed,5,78.04,0.209,False,40.09,Block
28485,Sales Rep,East,Referral,ViewLead,2,1,8,Managed,5,85.86,0.279,True,51.07,Block
28486,Sales Rep,South,Web,ExportCRM,10,0,17,BYOD,3,84.6,0.16,False,47.62,Block
28487,Analyst,North,Partner,ViewLead,4,0,18,Managed,5,91.33,0.173,True,57.63,Block
28488,Sales Rep,North,Web,CreateOpportunity,9,1,6,Managed,2,96.6,0.118,True,61.86,Review
28489,Manager,East,Referral,ViewLead,4,0,18,Managed,4,86.71,0.07,True,59.6,Review
28490,Analyst,East,Web,ApproveDiscount,7,1,14,Managed,3,83.56,0.096,False,46.85,Block
28491,Manager,South,Partner,CreateOpportunity,9,0,8,Managed,3,76.04,0.14,True,55.13,Block
28492,Sales Rep,East,Partner,ApproveDiscount,10,0,10,Managed,5,84.63,0.268,False,42.91,Block
28493,Support,South,Referral,CreateOpportunity,5,1,12,Managed,4,83.08,0.106,True,55.42,Block
28494,Manager,South,Referral,ApproveDiscount,6,0,17,Managed,2,81.61,0.194,True,56.72,Block
28495,Manager,North,Campaign,CreateOpportunity,9,0,18,Managed,3,100.0,0.225,True,61.38,Review
28496,Sales Rep,East,Partner,ViewLead,3,2,20,Managed,4,90.04,0.22,True,53.02,Block
28497,Manager,East,Referral,CreateOpportunity,3,1,6,Managed,5,76.99,0.168,True,50.75,Block
28498,Sales Rep,East,Referral,ViewLead,8,0,6,Managed,2,92.26,0.187,True,60.61,Review
28499,Support,East,Email,EditLead,12,0,18,Managed,5,90.81,0.225,False,46.15,Block
28500,Support,North,Email,ViewLead,2,0,9,Managed,5,83.62,0.336,True,50.87,Block
28501,Support,East,Web,ApproveDiscount,10,1,14,Managed,5,97.73,0.058,False,50.76,Block
28502,Manager,East,Partner,ApproveDiscount,8,2,6,Managed,5,80.13,0.117,True,51.12,Block
28503,Analyst,North,Web,ViewLead,1,0,16,Managed,4,96.12,0.164,True,60.53,Review
28504,Sales Rep,East,Partner,ViewLead,3,0,6,Managed,5,87.73,0.06,True,59.21,Review
28505,Sales Rep,South,Email,ViewLead,5,0,7,Managed,3,81.81,0.325,True,52.52,Block
28506,Analyst,South,Campaign,EditLead,8,1,8,Managed,5,73.16,0.142,False,40.05,Block
28507,Manager,South,Referral,ExportCRM,7,2,21,Managed,3,95.27,0.446,True,50.2,Block
28508,Sales Rep,South,Web,CreateOpportunity,4,0,9,BYOD,2,76.22,0.155,True,55.8,Block
28509,Sales Rep,South,Referral,ViewLead,8,1,10,Managed,1,59.76,0.048,True,51.72,Block
28510,Sales Rep,West,Web,CreateOpportunity,8,1,22,Managed,4,72.57,0.257,True,47.97,Block
28511,Sales Rep,East,Email,CreateOpportunity,5,1,16,Managed,5,77.63,0.265,True,48.53,Block
28512,Manager,East,Partner,CreateOpportunity,11,1,17,Managed,3,81.72,0.147,True,54.92,Block
28513,Manager,West,Email,ExportCRM,2,0,16,Managed,4,68.05,0.07,True,53.06,Block
28514,Sales Rep,West,Email,ApproveDiscount,5,0,13,BYOD,1,86.63,0.434,False,43.47,Block
28515,Manager,North,Email,CreateOpportunity,4,0,6,Managed,5,92.9,0.114,True,59.67,Review
28516,Sales Rep,North,Web,ViewLead,8,0,14,Managed,2,78.21,0.138,True,56.92,Block
28517,Sales Rep,North,Partner,ExportCRM,10,1,12,BYOD,4,94.68,0.489,False,39.93,Block
28518,Sales Rep,North,Web,EditLead,9,1,8,Managed,1,80.95,0.132,False,47.03,Block
28519,Analyst,South,Email,ExportCRM,8,0,16,Managed,5,83.47,0.053,False,47.88,Block
28520,Sales Rep,West,Email,ViewLead,4,0,18,BYOD,1,85.35,0.298,True,56.42,Block
28521,Support,West,Email,EditLead,4,0,22,Managed,4,59.19,0.112,False,38.91,Block
28522,Manager,South,Campaign,ViewLead,4,0,13,Managed,4,78.92,0.713,True,40.81,Block
28523,Sales Rep,East,Referral,CreateOpportunity,4,0,11,Managed,2,93.95,0.24,True,59.88,Review
28524,Sales Rep,North,Campaign,CreateOpportunity,9,0,12,Managed,4,91.7,0.116,True,60.21,Review
28525,Manager,East,Campaign,ViewLead,5,1,12,Managed,4,92.02,0.166,True,57.06,Block
28526,Manager,West,Email,ViewLead,3,2,7,Managed,1,100.0,0.242,True,58.94,Review
28527,Admin,East,Partner,ViewLead,8,0,12,BYOD,4,80.59,0.254,True,52.85,Block
28528,Sales Rep,West,Web,ViewLead,6,1,17,Managed,2,76.23,0.156,True,53.78,Block
28529,Sales Rep,East,Partner,ViewLead,4,0,12,Managed,2,81.37,0.041,True,60.46,Review
28530,Support,West,Referral,ViewLead,3,0,14,Managed,5,82.61,0.024,True,58.33,Review
28531,Sales Rep,East,Referral,ViewLead,6,1,10,Managed,5,79.13,0.189,True,50.97,Block
28532,Sales Rep,East,Partner,ViewLead,6,0,19,Managed,1,83.02,0.076,True,61.15,Review
28533,Admin,East,Web,EditLead,8,2,11,Managed,4,74.1,0.391,True,43.17,Block
28534,Sales Rep,South,Email,DeleteLead,5,1,8,Managed,2,71.76,0.138,False,42.66,Block
28535,Manager,East,Referral,CreateOpportunity,6,0,8,BYOD,2,91.99,0.271,True,58.42,Review
28536,Sales Rep,West,Partner,EditLead,4,0,21,Managed,4,80.35,0.44,False,38.11,Block
28537,Manager,South,Campaign,CreateOpportunity,7,0,15,Managed,3,90.48,0.093,True,61.34,Review
28538,Admin,North,Email,ViewLead,6,0,9,Managed,1,70.15,0.226,True,52.9,Block
28539,Sales Rep,West,Referral,ApproveDiscount,13,0,10,Managed,3,84.87,0.433,False,40.87,Block
28540,Manager,East,Partner,ViewLead,2,0,18,Managed,4,84.96,0.118,True,57.79,Block
28541,Sales Rep,East,Referral,ViewLead,4,0,16,BYOD,4,99.06,0.309,True,57.93,Block
